,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57
933,10733,m5g2a_111,G2A_111. Heart and blood problems,G2A.        What is this health problem?,g2a_111         HEART AND BLOOD PROBLEMS,1,g2a_1             DIABETES,2,g2a_2             ASTHMA,3,g2a_3             HIGH BLOOD PRESSURE,4,g2a_4             PAIN,5,g2a_5             SEIZURES/EPILEPSY,6,g2a_6             HEART DISEASE,7,g2a_7             BACK PROBLEMS,91,g2a_8             OTHER (SPECIFY) ________________,101,g2a_101         MENTAL HEALTH,102,g2a_102         ARTHRITIS,103,g2a_103         RECOVERING FROM INJURY/SURGERY,104,g2a_104         OVERWEIGHT,105,g2a_105         JOINT PROBLEMS,106,g2a_106         PREGNANT,107,g2a_107         CHRONIC DISEASE OR ILLNESS,108,g2a_108         MUSCLE PROBLEMS,109,g2a_109         NEUROLOGICAL PROBLEMS,111,g2a_111         HEART AND BLOOD PROBLEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,10734,m5g2b1_101,G2B1_101. You take prescribed medication for thyroid,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,,Diabetes?,,Asthma?,,High   Blood Pressure?,,Depression?,,Anxiety?,,Attention   Deficit?,,Pain?,,Seizures   or Epilepsy?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,10735,m5g2b1_102,G2B1_102. You take prescribed medication for allergies,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,,Diabetes?,,Asthma?,,High   Blood Pressure?,,Depression?,,Anxiety?,,Attention   Deficit?,,Pain?,,Seizures   or Epilepsy?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,10736,m5g2b1_103,G2B1_103. You take prescribed medication for gastrointestinal,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,,Diabetes?,,Asthma?,,High   Blood Pressure?,,Depression?,,Anxiety?,,Attention   Deficit?,,Pain?,,Seizures   or Epilepsy?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,10737,m5g2b1_104,G2B1_104. You take prescribed medication for nervous system/migraines,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,,Diabetes?,,Asthma?,,High   Blood Pressure?,,Depression?,,Anxiety?,,Attention   Deficit?,,Pain?,,Seizures   or Epilepsy?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,10738,m5g2b1_105,G2B1_105. You take prescribed medication for cholesterol,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,,Diabetes?,,Asthma?,,High   Blood Pressure?,,Depression?,,Anxiety?,,Attention   Deficit?,,Pain?,,Seizures   or Epilepsy?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,10739,m5g2b1_106,G2B1_106. You take prescribed medication for heart and blood,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,G2B1.      For which of the following conditions do you take prescribed medication?  Do you take them for . . .,,Diabetes?,,Asthma?,,High   Blood Pressure?,,Depression?,,Anxiety?,,Attention   Deficit?,,Pain?,,Seizures   or Epilepsy?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,10740,m5g23a_101,G23A_101. Counseling or therapy for family/relationship problems,G23A.      Was this counseling or therapy for . . .,g23a_101 FAMILY OR RELATIONSHIP PROBLEMS,1,g23a_1                Depression?,2,g23a_2     Anxiety?,3,g23a_3     Attention problems?,4,g23a_4     Alcohol problems?,5,g23a_5                Drug use problems?,91,g23a_91              Anything else? (SPECIFY),101,g23a_101 FAMILY OR RELATIONSHIP PROBLEMS,102,g23a_102 BIOPOLAR DISORDER,104,g23a_104 ABUSE,105,g23a_105 STRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,10741,m5g23a_102,G23A_102. Counseling or therapy for bipolar disorder,G23A.      Was this counseling or therapy for . . .,g23a_102 BIOPOLAR DISORDER,1,g23a_1                Depression?,2,g23a_2     Anxiety?,3,g23a_3     Attention problems?,4,g23a_4     Alcohol problems?,5,g23a_5                Drug use problems?,91,g23a_91              Anything else? (SPECIFY),101,g23a_101 FAMILY OR RELATIONSHIP PROBLEMS,102,g23a_102 BIOPOLAR DISORDER,104,g23a_104 ABUSE,105,g23a_105 STRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,10742,m5g23a_103,G23A_103. Counseling or therapy for grief,G23A.      Was this counseling or therapy for . . .,G23A.      Was this counseling or therapy for . . .,1,g23a_1                Depression?,2,g23a_2     Anxiety?,3,g23a_3     Attention problems?,4,g23a_4     Alcohol problems?,5,g23a_5                Drug use problems?,91,g23a_91              Anything else? (SPECIFY),101,g23a_101 FAMILY OR RELATIONSHIP PROBLEMS,102,g23a_102 BIOPOLAR DISORDER,104,g23a_104 ABUSE,105,g23a_105 STRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,10743,m5g23a_104,G23A_104. Counseling or therapy for abuse,G23A.      Was this counseling or therapy for . . .,g23a_104 ABUSE,1,g23a_1                Depression?,2,g23a_2     Anxiety?,3,g23a_3     Attention problems?,4,g23a_4     Alcohol problems?,5,g23a_5                Drug use problems?,91,g23a_91              Anything else? (SPECIFY),101,g23a_101 FAMILY OR RELATIONSHIP PROBLEMS,102,g23a_102 BIOPOLAR DISORDER,104,g23a_104 ABUSE,105,g23a_105 STRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,10744,m5g23a_105,G23A_105. Counseling or therapy for stress,G23A.      Was this counseling or therapy for . . .,g23a_105 STRESS,1,g23a_1                Depression?,2,g23a_2     Anxiety?,3,g23a_3     Attention problems?,4,g23a_4     Alcohol problems?,5,g23a_5                Drug use problems?,91,g23a_91              Anything else? (SPECIFY),101,g23a_101 FAMILY OR RELATIONSHIP PROBLEMS,102,g23a_102 BIOPOLAR DISORDER,104,g23a_104 ABUSE,105,g23a_105 STRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,8771,m4k11,Do you work for yourself or for someone else in this job?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,8772,m4k12,What did you do at this/that job?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,8773,m4k13,"How much you usual earn in job, before taxes and deductions? ($)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,8774,m4k13p,"How much you usual earn in job, before taxes and deductions? (per)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,8775,m4k14a1,"At your primary job, do you regularly work weekdays?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,8776,m4k14a2,"At your primary job, do you regularly work evenings (6pm-11pm)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,8777,m4k14a3,"At your primary job, do you regularly work nights (11pm-7am)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,8778,m4k14a4,"At your primary job, do you regularly work weekends?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,8779,m4k14a5,"At your primary job, do you regularly work different times each week?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,8780,m4k14b1,"In addition to your regular working shift, do you sometimes also work weekdays?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,8781,m4k14b2,"In addition to your regular working shift, do you sometimes also work evenings?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,8782,m4k14b3,"In addition to your regular working shift, do you sometimes also work nights?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,8783,m4k14b4,"In addition to your regular working shift, do you sometimes also work weekends?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,8784,m4k15,INT CHK: HAS MOTHER WORKED SINCE CHILD WAS BORN?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,8785,m4k16a,True/not true: My shift & work schedule cause extra stress for me & child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,8786,m4k16b,True/not true: Where I work is difficult to deal w/child care probs during work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,8787,m4k16c,True/not true: In my work sched I have enough flexibility to handle family needs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,8788,m4k17,Ever time in past 12 months you worked more than 1 regular job at the same time?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,8789,m4k18,"When you had more than 1 reg job at time, # hrs/wk did you usual work?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,8790,m4k19,How much did you earn from all reg jobs in past 12 months (amount)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,8791,m4k20,How much did you earn from all reg jobs in the past 12 months (range)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,8792,m4k21,In past 12 months how many weeks did you work at your job?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,8793,m4k22,"In past 12 months, how many reg jobs have you had that lasted 2 weeks or more?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,8794,m4k23,"In past 12 months, how many reg jobs have you had that lasted 2 weeks+ (range)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,8795,m4k24a,"During the past 12 months, did you work in your own business?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,8796,m4k24b,"In the last 12 months, about how many weeks did you work in your own business?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,8797,m4k24c,"During those weeks, how many hrs/wk did you work in own business?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,8798,m4k24d,"When you did this, how were you paid?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,8799,m4k24e,How much money did you receive in the last 12 months for your own business?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,8800,m4k24e1,How much money did you receive in last 12 months for your own business (range)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,8801,m4k24f,Was other type of payment received?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,8802,m4k24f_1,What did you get in exchange: meals?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,8803,m4k24f_2,What did you get in exchange: clothing?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,8804,m4k24f_3,What did you get in exchange: place to live?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,8805,m4k24f_4,What did you get in exchange: other?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,8806,m4k24f_5,What did you get in exchange: child care?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,8807,m4k25a,"During past yr did you sell/deliver drugs,engage in prostitut, other hustles?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,8808,m4k25b,"In last yr, how many weeks you sell/deliver drugs, prostitution, other hustles?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,8809,m4k25c,"During those weeks, how many hrs/wk did you engage in drugs/prostitution/hustles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,8810,m4k25d,"When you did this, how were you paid?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,8811,m4k25e,How much money did you receive in the last 12 months for this activity?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,8812,m4k25e1,How much money did you receive in the last 12 months for this activity (range)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,8813,m4k25f,Was other type of payment received?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,8814,m4k25f_1,What did you get in exchange: meals?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,8815,m4k25f_2,What did you get in exchange: clothing?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,8816,m4k25f_3,What did you get in exchange: place to live?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,8817,m4k25f_4,What did you get in exchange: other?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,8818,m4k25f_5,What did you get in exchange: child care?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,8819,m4k26a,"During the past 12 months, did you do anything else to earn money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,8820,m4k26b,In last 12 months how many weeks did you do anything else to earn money?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
