,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43
557,16108,p6k3_10,K3_10. Completed college degree (4-year),K3.  What program or schooling have you completed?,COLLEGE DEGREE (4-YEAR),1,REGULAR HIGH SCHOOL,2,ADULT BASIC EDUCATION PROGRAM,3,ESL PROGRAM,4,NURSING SCHOOL (LPN OR RN),5,BUSINESS OR SECRETARIAL SCHOOL,6,PROGRAM TO IMPROVE READING,7,"VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,JOB CORPS,9,JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,COLLEGE DEGREE (4-YEAR),11,OTHER TYPE OF SCHOOL,-1,REFUSED,-2,DON’T KNOW,1 -->   GO TO K4,NONE,2,JUNIOR HIGH SCHOOL,3,SOME REGULAR HIGH SCHOOL,4 -->   GO TO K4,HIGH SCHOOL DIPLOMA,5 -->   GO TO K4,GED,6 -->   GO TO K4,ABE PROGRAM,7 -->   GO TO K4,NURSING SCHOOL (LPN OR RN),8 -->   GO TO K4,BUSINESS OR SECRETARIAL SCHOOL,9 -->   GO TO K4,"VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",10 -->   GO TO K4,JUNIOR/COMMUNITY COLLEGE (2-YEAR),11 -->   GO TO K4,SOME COLLEGE,12 -->   GO TO K4,COLLEGE (4-YEAR) DEGREE,13 -->   GO TO K4,GRADUATE OR PROFESSIONAL SCHOOL,14 -->   GO TO K4,OTHER TYPE OF SCHOOL,-1 -->  GO TO K4,REFUSED,-2 -->  GO TO K4,DON’T KNOW,0,KINDERGARTEN,1,FIRST GRADE,2,SECOND GRADE,3,THIRD GRADE,4,FOURTH GRADE,5,FIFTH GRADE,6,SIXTH GRADE,7,SEVENTH GRADE,8,EIGHTH GRADE,9,NINTH GRADE,10,TENTH GRADE,11,ELEVENTH GRADE,12,TWELFTH GRADE,-1,REFUSED,-2,DON’T KNOW
558,16109,p6k3_11,K3_11. Completed other type of school,K3.  What program or schooling have you completed?,OTHER TYPE OF SCHOOL,1,REGULAR HIGH SCHOOL,2,ADULT BASIC EDUCATION PROGRAM,3,ESL PROGRAM,4,NURSING SCHOOL (LPN OR RN),5,BUSINESS OR SECRETARIAL SCHOOL,6,PROGRAM TO IMPROVE READING,7,"VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,JOB CORPS,9,JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,COLLEGE DEGREE (4-YEAR),11,OTHER TYPE OF SCHOOL,-1,REFUSED,-2,DON’T KNOW,1 -->   GO TO K4,NONE,2,JUNIOR HIGH SCHOOL,3,SOME REGULAR HIGH SCHOOL,4 -->   GO TO K4,HIGH SCHOOL DIPLOMA,5 -->   GO TO K4,GED,6 -->   GO TO K4,ABE PROGRAM,7 -->   GO TO K4,NURSING SCHOOL (LPN OR RN),8 -->   GO TO K4,BUSINESS OR SECRETARIAL SCHOOL,9 -->   GO TO K4,"VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",10 -->   GO TO K4,JUNIOR/COMMUNITY COLLEGE (2-YEAR),11 -->   GO TO K4,SOME COLLEGE,12 -->   GO TO K4,COLLEGE (4-YEAR) DEGREE,13 -->   GO TO K4,GRADUATE OR PROFESSIONAL SCHOOL,14 -->   GO TO K4,OTHER TYPE OF SCHOOL,-1 -->  GO TO K4,REFUSED,-2 -->  GO TO K4,DON’T KNOW,0,KINDERGARTEN,1,FIRST GRADE,2,SECOND GRADE,3,THIRD GRADE,4,FOURTH GRADE,5,FIFTH GRADE,6,SIXTH GRADE,7,SEVENTH GRADE,8,EIGHTH GRADE,9,NINTH GRADE,10,TENTH GRADE,11,ELEVENTH GRADE,12,TWELFTH GRADE,-1,REFUSED,-2,DON’T KNOW
559,16110,p6k3a,K3a. Highest school attended or degree received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,16111,p6k3b,K3b. Highest grade of school completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,16112,p6k4,K4. Taken any classes to improve job skills since last int?,,"K4.  Since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}, have you taken any classes to improve your job skills, such as computer training or literacy classes? *",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,16113,p6k5,K5. Received employment counseling since last int?,,"K5.  Since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}, have you received any kind of employment counseling? *",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,16114,p6k6,K6. Did any regular work for pay in last week?,,"K6.  Now I'd like to ask you about your current work status.  Last week, did you do any regular work for pay?  Include any work you might have done in your own business or military service where you got a regular paycheck.",1 -->  GO TO K12,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,16115,p6k7,K7. Currently looking for a job?,,K7.  Are you currently looking for a regular job?,1,YES,2 -->  GO TO K9,NO,-1 -->  GO TO K9,REFUSED,-2 -->  GO TO K9,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,16116,p6k8,K8. How long looking for a regular job?,,K8.  How long have you been looking for a regular job?,1,"Less than a week,",2,"More than a week, but less than a month,",3,"Between a month and six months,",4,"Between six months and a year, or",5,More than a year?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,16117,p6k9,K9. Why not looking for a regular job?,,K9.  Why aren’t you looking for a regular job?,1 -->  GO TO K10A,OWN BUSINESS,2 -->  GO TO K10A,ON TEMPORARY LEAVE),3 -->  GO TO K10A,IN SCHOOL OR TRAINING PROGRAM,4 -->  GO TO K10A,DISABLED,5 -->  GO TO K10A,DON’T WANT/NEED TO WORK,6 -->  GO TO K10A,PERSONAL/FAMILY REASONS,7 -->  GO TO K10A,BELIEVE NO WORK AVAILABLE,8 -->  GO TO K10A,STAY AT HOME PARENT,9,OTHER (SPECIFY),-1 -->  GO TO K10A,REFUSED,-2 -->  GO TO K10A,DON’T KNOW,1,HOURLY WAGE TO TAKE A JOB,2 -->  GO TO K11aa,WOULD NOT TAKE A JOB AT ANY WAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,16118,p6k10a,K10a. Hourly wage to take a job entered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,16119,p6k10,K10. Hourly wage to take a job (dollars),,K10.               [What would the hourly wage have to be in order for you to take a job?],-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,16120,p6k11aa,K11aa. Worked at paying job entered,,"K11aa. When did you last work at a regular job lasting two weeks in a row or more, for which you received a regular paycheck?",1,WORKED AT PAYING JOB,2 -->  GO TO BOX K11,NEVER WORKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,16121,p6k11a,K11a. Date last worked at a regular job? (month),,"K11a.   [When did you last work at a regular job lasting two weeks in a row or more, for which you received a regular paycheck?]",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,16122,p6k11b,K11b. Date last worked at a regular job? (year),,"K11b.   [When did you last work at a regular job lasting two weeks in a row or more, for which you received a regular paycheck?]",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,16123,p6k12,K12. Experienced 3 months of unemployment since last int?,,"K12.       Since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}, have you experienced a period lasting 3 months or more of unemployment, meaning not working but seeking work?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,16124,p6k13,K13. Laid off from employer since last int?,,"K13.       Since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}, have you been laid off from your employer for any time?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,16125,p6k14,K14. Taken pay cut from empoyer since last int?,,"K14.       Since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}, have you taken a pay cut from your employer?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,16126,p6k15,K15 Worked extra hours/more jobs to make ends meet since last int?,,"K15.       Since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}, was there ever a time when you had to work extra hours or more than one job to make ends meet?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,16127,p6k16,K16. Hours per week work at current/recent regular job?,,K16.       How many hours {do/did} you usually work per week at {this/that} job?  Include regular overtime hours.,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,16128,p6k17,K17. Work for self or someone else at current/recent regular job?,,K17.       {Do/did} you work for yourself or for someone else in this job?,1,SELF,2,SOMEONE ELSE,-1,REFUSED,-2,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,16129,p6k19_code_pub,K19_CODE_PUB. Code for PCG's occupation,K19.       What {is/was} your job title?,OTHER TYPE OF SCHOOL,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,16130,p6k20,K20. Amount earned at current/recent regular job? (dollars),,"K20.       About how much {do/did} you usually earn in {this/that} job, before taxes and deductions?",-1,REFUSED,-2,DON’T KNOW,1,,2,,3,,4,,5,,6,,7,,91,,-1,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,16131,p6k20a,K20a. Unit: Time period of earnings at current/recent regular job?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,16132,p6k21,K21. Regularly work weekdays at current/recent job?,,K21.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,16133,p6k22,K22. Regularly work evenings (6pm-11pm) at current/recent job?,,K22.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,16134,p6k23,K23. Regularly work nights (11pm-7am) at current/recent job?,,K23.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,16135,p6k24,K24. Regularly work weekends at current/recent job?,,K24.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,16136,p6k24a,K24a. Regularly work different times each week at current/most recent job?,,K24a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,16137,p6k25,K25. Also work additional weekdays at current/recent job?,,K25.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,16138,p6k26,K26. Also work additional evenings at current/recent job?,,K26.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,16139,p6k27,K27. Also work additional nights at current/recent job?,,K27.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,16140,p6k28,K28. Also work additional weekends at current/recent job?,,K28.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,16141,p6k29,K29. Worked more than one regular job at same time in past year?,,K29.       Some people work more than one regular job.  Was there ever a time in the past twelve months that you worked more than one regular job at the same time?,1,YES,2 -->  GO TO K31A,NO,-1 -->  GO TO K31A,REFUSED,-2 -->  GO TO K31A,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,16142,p6k30,K30. Hours per week worked when working more than one regular job,,"K30.       When you were working more than one regular job at the same time, about how many hours per week did you usually work altogether?",-1,REFUSED,-2,DON’T KNOW,1,TOTAL INCOME FROM JOBS PROVIDED,2 -->  GO TO K36,NOTHING/DID NOT WORK IN LAST 12 MONTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,16143,p6k31a,K31a. Earnings for all regular jobs in past year entered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,16144,p6k31,K31. Amount earned from all regular jobs in past year (dollars),,K31.       [About how much did you earn from all of your regular jobs in the past twelve months?  Please do not count earnings from any “off-the-books” or “under-the-table” jobs.],-1 -->  GO TO K32,REFUSED,-2 -->  GO TO K32,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,16145,p6k32,K32. Range of earnings from all regular jobs in past year,,K32.       I just need to have a range. Can you tell me if it was…,1,"Less than $5,000,",2,"$5,000 to $10,000",3,"$10,001 to $15,000",4,"$15,001 to $20,000",5,"$20,001 to $25,000",6,"$25,001 to $30,000",7,"$30,001 to $40,000",8,"$40,001 to $60,000, or",9,"More than $60,000?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,16146,p6k33,K33. Number of weeks worked at regular job(s) in past year?,,"K33.       In the past twelve months, how many weeks did you work {at your job/at all of your regular jobs}? If you worked the entire year, but used paid vacation time or sick time, you worked 52 weeks.",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,16147,p6k34,K34. Number of regular jobs worked in past year,,"K34.       In the past twelve months, how many regular jobs have you had that lasted two weeks or more?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,16148,p6k35,K35. Range of regular jobs worked in past year,,K35.       All I need is a range.  Would you say it was…,1,"1 to 2 jobs,",2,"3 to 5 jobs,",3,"5 to 10 jobs,",4,"10 to 20 jobs, or",5,More than 20 jobs?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,16149,p6k36,K36. Worked in own business in past year?,,"K36.       During the past twelve months, did you work in your own business?",1,YES,2 -->  GO TO K43,NO,-1 -->  GO TO K43,REFUSED,-2 -->  GO TO K43,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,16150,p6k36_code_pub,K36_CODE_PUB. Code for PCG's occupation,"K36.       During the past twelve months, did you work in your own business?",OTHER TYPE OF SCHOOL,1,YES,2 -->  GO TO K43,NO,-1 -->  GO TO K43,REFUSED,-2 -->  GO TO K43,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,16151,p6k37,K37. Number of weeks worked in own business in past year,,"K37.       In the past twelve months, about how many weeks did you work doing this activity?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,16152,p6k38,K38. Hours per week worked in own business in past year,,"K38.       And, during {those {number of weeks} weeks/that 1 week/those weeks}, about how many hours per week did you work?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,16153,p6k39,K39. Paid in cash or something else for business activities?,,"K39.       When you did this, were you paid in cash, or did you receive something else such as meals, clothing, or a place to live?",1,CASH RECEIVED,2 -->  GO TO BOX K42,OTHER,3,BOTH CASH AND OTHER,-1 -->  GO TO K43,REFUSED,-2 -->  GO TO K43,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,16154,p6k40,K40. Amount received for business activities in past year (dollars),,K40.       How much did you receive in the last twelve months for this activity?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,16155,p6k41,K41. Range of amount received for business activities in past year,,K41.       I just need to know a range. Please tell me if it was …,1,Under $500,2,"$500 to $1,000",3,"$1,001 to $3,000",4,"$3,001 to $5,000,",5,"$5,001 to $10,000,",6,"$10,001 to $15,000,",7,"$15,001 to $20,000,",8,"$20,001 to $25,000",9,"$25,001 to $30,000,",10,"$30,001 to $40,000, or",11,"More than $40,000",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,16156,p6k42_1,K42_1. Meals received in exchange for business activities,K42.       What else did you get in exchange for this activity?,MEALS,1,MEALS,2,CLOTHING,3,PLACE TO LIVE,4,CHILD CARE,91,OTHER (SPECIFY),-1,REFUSED,-2,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,16157,p6k42_2,K42_2. Clothing received in exchange for business activities,K42.       What else did you get in exchange for this activity?,CLOTHING,1,MEALS,2,CLOTHING,3,PLACE TO LIVE,4,CHILD CARE,91,OTHER (SPECIFY),-1,REFUSED,-2,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,16158,p6k42_3,K42_3. Place to live received in exchange for business activities,K42.       What else did you get in exchange for this activity?,PLACE TO LIVE,1,MEALS,2,CLOTHING,3,PLACE TO LIVE,4,CHILD CARE,91,OTHER (SPECIFY),-1,REFUSED,-2,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,16159,p6k42_4,K42_4. Child care received in exchange for business activities,K42.       What else did you get in exchange for this activity?,CHILD CARE,1,MEALS,2,CLOTHING,3,PLACE TO LIVE,4,CHILD CARE,91,OTHER (SPECIFY),-1,REFUSED,-2,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,16160,p6k42_91,K42_91. Other received in exchange for business activities,K42.       What else did you get in exchange for this activity?,OTHER (SPECIFY),1,MEALS,2,CLOTHING,3,PLACE TO LIVE,4,CHILD CARE,91,OTHER (SPECIFY),-1,REFUSED,-2,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,16161,p6k42_101,K42_101. Other monetary compensation received in exchange for business activitie,K42.       What else did you get in exchange for this activity?,OTHER (SPECIFY),1,MEALS,2,CLOTHING,3,PLACE TO LIVE,4,CHILD CARE,91,OTHER (SPECIFY),-1,REFUSED,-2,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,16162,p6k42_102,K42_102. Other non-monetary compensation received in exchange for business activ,K42.       What else did you get in exchange for this activity?,OTHER (SPECIFY),1,MEALS,2,CLOTHING,3,PLACE TO LIVE,4,CHILD CARE,91,OTHER (SPECIFY),-1,REFUSED,-2,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,16163,p6k42_103,K42_103. No compensation received in exchange for business activities,K42.       What else did you get in exchange for this activity?,OTHER (SPECIFY),1,MEALS,2,CLOTHING,3,PLACE TO LIVE,4,CHILD CARE,91,OTHER (SPECIFY),-1,REFUSED,-2,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,16164,p6k43,"K43. Sold drugs, prostitution, or hustled in past year?",,"K43.       During the past twelve months, did you sell or deliver drugs, engage in prostitution, or do other kinds of hustles? Do not include work you already told me about.",1,YES,2 -->   GO TO K50,NO,-1 -->  GO TO K50,REFUSED,-2 -->  GO TO K50,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,16165,p6k44,K44. Number of weeks worked in drugs/prostitution/hustle in past year,,"K44.       In the past twelve months, about how many weeks did you do this?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,16166,p6k45,K45. Hours per week worked in drugs/prostitution/hustle in past year,,"K45.       And, during {those {number of weeks} weeks/that one week/those weeks}, about how many hours per week did you do this?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,16167,p6k46,K46. Paid in cash or something else for drugs/prostitution/hustle?,,"K46.       When you did this, were you paid in cash, or did you receive something else such as meals, clothing, or a place to live?",1,CASH RECEIVED,2 -->   GO TO BOX K49,OTHER,3,BOTH CASH AND OTHER,-1 -->  GO TO K50,REFUSED,-2 -->  GO TO K50,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,16168,p6k47,K47. Amount received for drugs/prostitution/hustle in past year (dollars),,K47.       How much did you receive in the last twelve months for this activity?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,16169,p6k48,K48. Range - amount received for drugs/prostitution/hustle in past year,,K48.       I just need to know a range. Please tell me if it was …,1,Under $500,2,"$500 to $1,000",3,"$1,001 to $3,000",4,"$3,001 to $5,000,",5,"$5,001 to $10,000,",6,"$10,001 to $15,000,",7,"$15,001 to $20,000,",8,"$20,001 to $25,000",9,"$25,001 to $30,000,",10,"$30,001 to $40,000, or",11,"More than $40,000",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,16170,p6k49_1,K49_1. Meals received in exchange for drugs/prostitution/hustle,K49.       What else did you get in exchange for this activity?,MEALS,1,MEALS,2,CLOTHING,3,PLACE TO LIVE,4,CHILD CARE,91,OTHER (SPECIFY),-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
